,Date,Open,High,Low,Close,Adj Close,Volume
43,20180405,85.335617,98.135963,81.004677,94.863693,93.491257,42856294
44,20180406,95.120338,99.226715,94.767448,96.082771,94.692696,16557821
45,20180409,96.371506,97.526421,93.452126,94.414558,93.048615,8024416
46,20180410,95.280746,96.852722,94.125832,94.79953,93.428024,7711830
47,20180411,94.99202,95.441154,91.495178,92.746346,91.404541,7993153
48,20180412,92.778427,93.869179,86.394295,87.324646,86.061287,12107380
49,20180413,90.083618,91.751831,88.287079,89.441994,88.147987,18682047
50,20180416,88.992859,91.046043,87.902107,90.308182,89.001656,7913136
51,20180417,90.757317,91.719749,88.415398,89.506157,88.211227,5496341
52,20180418,90.46859,90.46859,87.067993,87.741699,86.47229,5139668
53,20180419,86.939674,91.302696,86.618858,90.885643,89.570755,9986051
54,20180420,90.46859,90.46859,87.260483,88.351234,87.073013,6122099
55,20180423,89.185349,91.110207,88.287079,89.666565,88.369324,6960812
56,20180424,90.179855,90.661072,87.805862,88.479561,87.199478,5641426
57,20180425,88.543724,89.506157,87.677536,88.254997,86.978172,4277522
58,20180426,88.543724,90.949806,87.260483,90.179855,88.875183,4409996
59,20180427,90.436508,95.34491,89.987373,90.981888,89.665611,11783652
60,20180430,91.334778,92.650101,88.928696,89.891129,88.590637,3973908
61,20180502,90.051537,90.789398,79.689354,83.02578,81.824615,13025322
62,20180503,83.410751,83.731567,79.111893,81.100922,79.927597,20057125
63,20180504,81.293404,84.982727,80.619705,81.22924,80.054054,20059687
64,20180507,81.550056,83.346596,80.106407,81.870865,80.686401,19006661
65,20180508,82.287918,85.656425,80.715942,84.341103,83.120903,7209269
66,20180509,83.667404,84.341103,82.159592,82.801216,81.603294,5556490
67,20180510,83.346596,83.859894,80.651787,81.261322,80.085678,7504479
68,20180511,81.838783,83.02578,79.176056,81.999191,80.812866,9263105
69,20180514,82.031273,82.12751,78.021133,79.561028,78.409981,7854960
70,20180515,79.561028,83.057861,77.828651,79.111893,77.967346,10525423
71,20180516,78.919411,80.074326,77.411598,78.983566,77.840881,6247641
72,20180517,79.817673,80.587624,78.14946,79.176056,78.030571,4922000
73,20180518,79.432701,79.561028,75.422569,76.096275,74.995354,6429588
74,20180521,76.352921,77.571999,74.428055,75.839622,74.742409,4982120
75,20180522,76.930382,79.240219,75.871704,78.438194,77.303398,5766771
76,20180523,78.277786,78.566513,74.941353,75.326324,74.236542,3996194
77,20180524,75.711304,77.315353,74.203491,76.449165,75.34314,6809081
78,20180525,76.385002,80.780106,75.743385,80.074326,78.915855,8545640
79,20180528,79.496864,84.373184,79.496864,83.186188,81.982697,7804639
80,20180529,82.12751,82.993698,78.759003,79.368546,78.220284,6376433
81,20180530,78.341949,80.330971,77.956978,79.176056,78.030571,3324790
82,20180531,79.561028,79.721436,77.154945,77.636162,76.512962,7144834
83,20180601,77.636162,78.406113,74.139328,76.705811,75.596069,9722786
84,20180604,76.962463,77.636162,72.92025,74.588463,73.509361,8032675
85,20180605,74.428055,75.262169,72.535278,74.043083,72.97187,4918698
86,20180606,74.107246,76.769974,73.433548,75.871704,74.774033,6253502
87,20180607,75.871704,82.255836,75.871704,80.459297,79.295258,17145197
88,20180608,80.042244,81.61422,78.630676,81.036758,79.864357,8320813
89,20180611,81.935028,85.239372,81.42173,82.287918,81.097412,10227843
90,20180612,81.678375,82.704971,80.940514,81.902946,80.718018,3525932
91,20180613,82.480408,85.111053,82.32,82.865379,81.666527,10410157
92,20180614,82.448326,86.522621,81.61422,85.94516,84.701759,15420224
93,20180615,86.618858,88.030426,84.309029,84.982727,83.753242,13898773
94,20180618,85.271454,87.260483,83.699486,86.201805,84.954681,13121499
95,20180619,85.078972,86.971756,82.704971,83.346596,82.140778,8714922
96,20180620,82.769135,84.918564,82.704971,84.533592,83.3106,7630630
97,20180621,84.501511,85.143135,82.448326,83.314514,82.109169,5664223
98,20180622,83.282433,84.052376,81.838783,83.635323,82.425323,6427410
99,20180625,83.410751,84.116539,81.293404,81.485893,80.306999,4307412
100,20180626,80.330971,84.052376,80.330971,82.865379,81.666527,8685766
101,20180627,82.12751,82.12751,72.182381,73.850601,72.782181,18195059
102,20180628,72.824005,74.203491,69.744225,70.161278,69.146217,13624874
103,20180629,70.642494,73.27314,70.642494,72.599442,71.54911,9766020
104,20180702,72.37487,72.984413,64.707497,67.402306,66.42717,22074830
105,20180703,67.113579,69.263008,65.830338,68.172249,67.185974,11787383
106,20180704,68.20433,69.776306,66.568199,69.1026,68.102859,11036532
107,20180705,69.327171,69.327171,67.081497,67.947685,66.964653,6545131
108,20180706,67.209824,72.310707,65.926575,71.187874,70.157967,19356589
109,20180709,71.540764,72.72776,69.744225,71.637009,70.600594,9358024
110,20180710,72.503197,74.011002,71.925735,73.208977,72.149826,8739556
111,20180711,73.46563,80.52346,73.208977,79.625191,78.473228,41430172
112,20180712,79.849754,81.165077,77.828651,79.753517,78.599693,12897744
113,20180713,79.978081,84.822319,78.50235,84.469429,83.247375,40819011
114,20180716,84.052376,86.522621,82.897461,85.720589,84.480431,28399661
115,20180717,86.65094,90.853561,86.10556,88.736214,87.452423,30615637
116,20180718,88.704132,92.393456,87.228401,91.238533,89.918549,24172884
117,20180719,92.008476,98.937988,90.500671,96.916878,95.51474,22465016
118,20180720,97.590584,105.675011,96.05069,104.552177,103.039581,42113359
119,20180723,103.525581,110.615494,102.017769,109.845551,108.256355,36429184
120,20180724,109.717224,120.624786,105.963737,119.373627,117.646599,84444898
121,20180725,118.699921,131.724838,117.865814,128.195908,126.34124,88858638
122,20180726,124.667,129.575394,121.298485,126.880592,125.044952,66162047
123,20180727,127.073074,132.655182,122.228836,125.693588,124.266876,44416991
124,20180730,126.527702,128.580887,123.41584,124.185783,122.776184,21685477
125,20180731,124.12162,127.169319,122.581726,125.404861,123.98143,13956426
126,20180801,125.757751,126.784348,122.966705,123.993294,122.585884,8364175
127,20180802,123.832893,129.414993,119.020729,126.078568,124.647484,26533948
128,20180803,124.795319,131.083206,124.47451,127.137238,125.694138,31802007
129,20180806,128.324234,129.70372,125.886078,127.169319,125.725861,13783939
130,20180807,126.399376,126.591866,119.758598,122.004272,120.619431,21206813
131,20180808,116.807137,133.906342,114.850197,128.09967,126.645645,55314801
132,20180809,130.890717,132.751419,127.169319,128.548813,127.089706,23748439
133,20180810,128.09967,129.54332,125.821915,127.778862,126.328484,14473803
134,20180813,125.757751,127.554291,123.672485,124.731163,123.315376,11210689
135,20180814,124.923645,131.788986,124.8274,129.799973,128.326645,20777577
136,20180816,127.361809,132.173965,127.361809,130.184937,128.70726,14732446
137,20180817,129.607483,132.623108,128.773376,130.281189,128.802414,8569903
138,20180820,130.345352,137.467346,129.70372,136.344498,134.796906,30872546
139,20180821,137.306931,142.439911,136.055771,136.857803,135.304352,34411752
140,20180823,137.627747,138.108963,130.95488,135.285828,133.750244,22438632
141,20180824,134.740448,137.627747,133.040161,133.970505,132.44986,12187310
142,20180827,134.932938,136.857803,133.008072,135.927444,134.384583,12303976
143,20180828,136.44075,149.176926,134.387558,147.380386,145.70752,56713612
144,20180829,148.663635,151.839661,141.092499,143.274017,141.647751,44981172
145,20180830,142.760712,148.374908,141.028336,143.723145,142.091782,44266980
146,20180831,144.364777,146.674606,142.664474,144.525177,142.884705,22107612
147,20180903,145.006393,145.904663,130.986969,135.061264,133.528214,31267861
148,20180904,135.382065,138.846832,129.607483,134.997101,133.464798,45530498
149,20180905,133.585526,139.039307,132.045639,135.349991,133.813675,55270563
150,20180906,150.0,170.649994,139.350006,163.699997,161.841888,74817700
151,20180907,165.25,169.899994,155.699997,157.350006,155.56398,42704819
152,20180910,158.0,158.0,149.649994,150.75,149.038879,20590646
153,20180911,151.0,153.699997,146.300003,148.25,146.567276,15083637
154,20180912,148.5,150.149994,142.75,148.899994,147.209885,16166704
155,20180914,149.75,152.899994,148.25,150.600006,148.890594,8859644
156,20180917,150.199997,155.649994,146.800003,152.050003,150.324127,10925422
157,20180918,151.949997,154.850006,146.300003,148.449997,146.764984,7447741
158,20180919,149.399994,150.699997,145.300003,147.350006,145.677475,5315295
159,20180921,148.0,153.5,132.649994,138.449997,136.878479,12829824
160,20180924,138.449997,139.75,131.149994,134.5,132.973328,5960439
161,20180925,133.5,142.399994,125.650002,138.350006,136.779633,8571550
162,20180926,140.399994,142.5,133.699997,136.5,134.950623,6768299
163,20180927,136.0,143.050003,132.699997,142.25,140.635376,9769528
164,20180928,142.649994,143.399994,125.599998,130.600006,129.117615,11876058
165,20181001,127.0,138.600006,121.550003,137.350006,135.790985,9826192
166,20181003,137.0,141.5,130.050003,134.800003,133.269928,6829117
167,20181004,129.399994,134.300003,127.0,132.949997,131.440918,7184987
168,20181005,131.550003,135.75,128.25,130.199997,128.722137,6099515
169,20181008,129.0,134.850006,121.349998,133.149994,131.638657,10658358
170,20181009,136.0,137.699997,129.350006,135.899994,134.357437,7186017
171,20181010,136.5,147.850006,135.0,143.75,142.118347,9209149
172,20181011,138.0,143.399994,135.149994,138.199997,136.631332,8421556
173,20181012,140.100006,145.399994,140.100006,143.850006,142.217209,6338784
174,20181015,147.0,153.75,143.800003,152.449997,150.719589,9011923
175,20181016,152.350006,160.0,151.75,157.649994,155.86055,9671300
176,20181017,160.100006,163.649994,154.25,161.75,159.914032,11660585
177,20181019,158.5,170.699997,158.5,168.75,166.834564,11861481
178,20181022,171.100006,176.699997,164.399994,168.5,166.587418,13950566
179,20181023,169.0,171.850006,166.0,169.550003,167.625504,8339433
180,20181024,171.0,172.25,165.100006,167.550003,165.648193,5451065
181,20181025,166.75,174.399994,161.5,172.100006,170.146545,7460591
182,20181026,174.0,174.75,165.300003,166.75,164.857269,6982991
183,20181029,168.649994,172.600006,165.050003,171.75,169.800507,5332500
184,20181030,172.5,174.0,168.100006,169.050003,167.131165,3885243
185,20181031,167.0,173.800003,164.699997,170.0,168.070389,10254679
186,20181101,171.050003,178.100006,168.850006,175.0,173.013611,8041754
187,20181102,176.600006,179.5,173.800003,175.600006,173.606812,6839045
188,20181105,176.100006,176.75,155.800003,168.5,166.587418,12668556
189,20181106,168.25,169.0,162.0,164.449997,162.583389,5834504
190,20181107,165.0,169.0,164.699997,165.75,163.868622,1138303
191,20181109,165.5,167.800003,163.949997,166.300003,164.412384,4079435
192,20181112,166.0,167.899994,158.149994,160.25,158.431046,4332207
193,20181113,160.25,163.0,158.75,162.149994,160.309479,3641712
194,20181114,163.300003,163.75,158.25,160.850006,159.024261,3263131
195,20181115,161.75,166.25,160.0,162.850006,161.001556,5297431
196,20181116,163.0,163.850006,157.5,161.449997,159.617416,3885301
197,20181119,162.399994,164.399994,159.550003,162.100006,160.26004,3424402
198,20181120,161.649994,163.649994,156.949997,160.149994,158.332184,4293856
199,20181121,161.600006,162.0,158.5,161.0,159.172546,4209404
200,20181122,161.899994,161.949997,157.550003,158.5,156.700897,2405010
201,20181126,158.5,159.899994,155.649994,157.350006,155.56398,2428238
202,20181127,157.350006,161.0,154.25,159.149994,157.343521,3925863
203,20181128,159.149994,159.600006,156.300003,158.0,156.206573,3156482
204,20181129,159.350006,175.550003,158.699997,169.899994,167.971497,13648898
205,20181130,168.5,174.800003,163.5,165.0,163.127136,9405499
206,20181203,166.050003,168.5,163.5,166.699997,164.807846,3213684
207,20181204,165.949997,166.5,160.0,162.75,160.902664,3797368
208,20181205,161.050003,164.949997,155.75,157.399994,155.613403,8601249
209,20181206,155.800003,156.0,149.75,150.550003,148.841156,5714514
210,20181207,151.800003,154.350006,150.0,152.899994,151.164474,7411261
211,20181210,146.850006,147.0,141.0,143.149994,141.525146,7484723
212,20181211,139.0,155.850006,134.5,151.899994,150.175827,9251826
213,20181212,152.800003,157.0,151.050003,156.100006,154.328156,4377945
214,20181213,156.0,158.600006,154.0,156.0,154.229294,3499313
215,20181214,156.0,157.899994,154.100006,157.100006,155.316803,3389589
216,20181217,157.100006,158.899994,156.350006,157.949997,156.15715,1595605
217,20181218,157.699997,159.75,156.199997,158.050003,156.256027,1689582
218,20181219,160.0,162.699997,158.5,160.199997,158.381622,2312343
219,20181220,159.399994,162.5,158.399994,159.25,157.442413,2539589
220,20181221,159.800003,161.5,152.0,159.350006,157.541275,5335334
221,20181224,159.399994,160.899994,156.5,158.550003,156.750351,3130614
222,20181226,156.850006,164.100006,155.100006,161.25,159.419693,4065516
223,20181227,162.25,167.800003,159.850006,162.350006,160.507233,10882426
224,20181228,161.949997,164.300003,159.800003,161.550003,159.716293,3905985
225,20181231,162.850006,164.199997,160.199997,161.0,159.172546,3890636
226,20190101,160.899994,162.350006,155.449997,157.25,155.465118,4726656
227,20190102,157.0,157.850006,152.5,154.850006,153.092361,2735262
228,20190103,154.899994,156.100006,150.300003,152.5,150.769028,2758876
229,20190104,152.100006,154.0,150.0,152.550003,150.818451,2777308
230,20190107,152.899994,154.449997,150.25,151.25,149.533203,2714218
231,20190108,150.5,154.300003,149.649994,153.449997,151.708221,2791866
232,20190109,153.600006,154.449997,147.600006,149.350006,147.65477,4054809
233,20190110,151.0,151.800003,148.5,151.100006,149.384903,3534546
234,20190111,151.100006,152.600006,149.100006,151.5,149.780365,2254999
235,20190114,151.0,151.149994,147.0,148.350006,146.666122,2624582
236,20190115,148.5,149.949997,147.25,148.649994,146.962708,1805678
237,20190116,148.199997,150.699997,148.0,148.449997,146.764984,1574176
238,20190117,148.399994,151.25,146.350006,149.0,147.308746,2618859
239,20190118,149.699997,149.800003,144.550003,146.75,145.08429,2306520
240,20190121,146.5,148.0,144.25,145.949997,144.29335,1763205
241,20190122,145.399994,146.649994,141.699997,145.699997,144.046204,2261667
242,20190123,145.5,146.5,142.050003,143.0,141.376846,2322990
243,20190124,143.0,144.050003,141.100006,142.550003,140.931961,1678843
244,20190125,142.850006,145.449997,136.149994,137.350006,135.790985,3297651
245,20190128,138.0,141.0,118.949997,136.399994,134.851761,9404485
246,20190129,136.449997,143.800003,133.600006,140.800003,139.201828,4301493
247,20190130,140.899994,141.5,136.5,139.899994,138.312042,3102926
248,20190131,139.5,141.75,135.0,137.149994,135.593246,3498642
249,20190201,136.949997,144.800003,134.550003,143.0,141.376846,7091209
250,20190204,142.899994,142.899994,121.300003,123.099998,121.702728,9832462
251,20190205,122.0,127.400002,119.599998,124.25,122.839676,8484607
252,20190206,123.849998,124.199997,114.800003,122.900002,121.505005,9905219
253,20190207,122.199997,126.800003,119.050003,123.949997,122.543076,9826247
254,20190208,123.0,125.449997,115.699997,123.75,122.345352,8059813
255,20190211,122.949997,123.25,115.800003,118.199997,116.858345,7048335
256,20190212,117.199997,120.0,115.349998,116.949997,115.622536,3698931
257,20190214,118.449997,119.5,116.0,118.099998,116.759483,4962697
258,20190215,118.150002,121.150002,116.5,119.800003,118.440201,4509378
259,20190218,118.300003,119.900002,116.099998,117.5,116.16629,2569451
260,20190219,118.400002,119.800003,116.800003,118.25,116.907784,2644152
261,20190220,117.949997,121.099998,116.199997,120.050003,118.687355,3739081
262,20190221,119.800003,121.0,117.900002,119.400002,118.044731,2698192
263,20190222,120.25,130.699997,119.800003,128.050003,126.596542,14695085
264,20190225,125.0,133.899994,123.0,132.0,130.501709,12769956
265,20190226,130.0,134.300003,128.0,132.100006,130.600586,8879092
266,20190227,133.800003,136.300003,129.550003,132.25,130.748856,5875292
267,20190228,133.5,134.199997,128.0,128.850006,127.387474,3960957
268,20190301,130.350006,135.199997,128.850006,133.850006,132.330719,7738116
269,20190305,132.5,143.699997,132.0,141.800003,140.19046,7598974
270,20190306,142.75,143.75,138.199997,139.25,137.669418,4856085
271,20190307,139.0,140.949997,135.300003,136.899994,135.346085,3496617
272,20190308,135.75,139.350006,135.399994,138.199997,136.631332,3681442
273,20190311,137.850006,140.949997,137.600006,139.050003,137.47168,2550759
274,20190312,140.5,150.75,140.050003,148.399994,146.715546,12543653
275,20190313,148.399994,150.399994,145.399994,147.350006,145.677475,5700158
276,20190314,147.399994,149.199997,143.600006,145.550003,143.897919,4052596
277,20190315,145.800003,148.899994,140.25,141.850006,140.239899,5981701
278,20190318,142.399994,145.0,140.350006,143.899994,142.266632,4934286
279,20190319,144.449997,144.850006,140.5,142.0,140.388214,4320808
280,20190320,142.0,142.699997,138.050003,139.449997,137.867142,3242462
281,20190322,140.699997,141.449997,137.050003,138.25,136.680756,3147147
282,20190325,137.0,137.600006,133.5,134.350006,132.825043,2977535
283,20190326,134.899994,140.0,133.399994,138.300003,136.730209,4180951
284,20190327,138.550003,140.949997,136.25,137.5,135.939285,2778662
285,20190328,138.449997,143.149994,136.300003,137.800003,136.235901,3966292
286,20190401,147.449997,153.199997,145.100006,151.449997,149.730942,7938713
287,20190402,151.699997,153.300003,148.350006,151.649994,149.92865,6228254
288,20190403,150.300003,152.649994,146.600006,147.550003,145.875198,3416023
289,20190404,147.949997,150.300003,145.449997,147.5,145.82576,3963980
290,20190405,148.0,149.199997,146.199997,146.899994,145.232574,2004719
291,20190408,147.5,148.649994,141.100006,141.949997,140.33876,4399839
292,20190409,142.300003,147.0,137.449997,146.0,144.342789,8432342
293,20190410,145.75,147.399994,142.050003,142.850006,141.228561,4356153
294,20190411,142.75,143.149994,138.600006,141.0,139.399536,3535449
295,20190412,140.800003,144.449997,139.199997,141.399994,139.795013,5769634
296,20190415,141.0,145.149994,140.550003,142.949997,141.327423,4375074
297,20190416,142.199997,145.350006,142.199997,143.050003,141.426285,3648947
298,20190418,143.100006,144.449997,137.649994,138.600006,137.02681,3954004
299,20190422,138.0,138.649994,134.350006,135.149994,133.615936,3189574
300,20190423,135.399994,136.300003,131.550003,132.5,130.996033,4084835
301,20190424,132.75,137.100006,132.100006,136.149994,134.604599,4329268
302,20190425,135.100006,137.0,133.850006,134.75,133.220505,2112063
303,20190426,135.0,135.649994,130.25,131.399994,129.908508,4350584
304,20190430,131.800003,131.800003,125.0,127.050003,125.607895,4006829
305,20190502,126.0,130.0,124.800003,126.650002,125.212433,3754433
306,20190503,124.0,129.0,123.0,128.300003,126.843712,6222801
307,20190506,125.75,127.400002,125.050003,125.599998,124.174347,1996014
308,20190507,126.400002,127.0,120.050003,122.349998,120.961243,4593214
309,20190508,121.800003,123.650002,120.400002,120.900002,119.527695,2661345
310,20190509,121.900002,122.199997,119.150002,120.099998,118.736778,2907774
311,20190510,121.0,122.300003,119.25,120.0,118.637917,2835247
312,20190513,120.699997,120.900002,116.650002,117.599998,116.265152,2124122
313,20190514,116.349998,124.550003,115.0,123.349998,121.94989,4548264
314,20190515,124.199997,124.949997,116.099998,117.400002,116.067436,3659017
315,20190516,118.099998,119.5,113.0,118.800003,117.451538,5368281
316,20190517,117.75,120.550003,116.099998,119.300003,117.945862,4631007
317,20190520,131.199997,154.899994,128.100006,151.949997,150.22525,37670288
318,20190521,154.699997,158.949997,148.449997,154.649994,152.894592,39732349
319,20190522,155.050003,158.800003,152.800003,157.949997,156.15715,13565092
320,20190523,169.5,180.800003,157.699997,161.050003,159.22197,61334483
321,20190524,162.350006,163.75,151.850006,156.399994,154.624756,19435041
322,20190527,159.100006,160.699997,155.149994,157.199997,155.415665,9664810
323,20190528,157.100006,160.350006,156.050003,157.649994,155.86055,5456461
324,20190529,157.949997,158.399994,151.75,155.149994,153.388947,12993604
325,20190530,158.100006,159.399994,155.100006,158.100006,156.305466,6740283
326,20190531,158.5,159.300003,149.100006,154.75,152.993484,7553254
327,20190603,154.0,161.899994,151.649994,159.050003,157.244675,7975636
328,20190604,158.149994,159.300003,154.5,157.600006,155.811127,5502910
329,20190606,156.899994,157.800003,151.199997,153.149994,151.411636,3832155
330,20190607,152.949997,153.550003,146.800003,151.350006,149.63208,5016442
331,20190610,152.0,155.5,147.0,149.949997,148.247955,3967379
332,20190611,149.5,154.25,148.350006,153.600006,151.856537,3413094
333,20190612,154.0,159.350006,150.550003,153.199997,151.46106,7477081
334,20190613,153.199997,158.850006,149.0,153.100006,151.362228,7968656
335,20190614,156.0,156.0,151.550003,152.449997,150.719589,6589668
336,20190617,153.0,153.949997,147.25,147.899994,146.221222,3470303
337,20190618,147.350006,148.850006,144.0,147.949997,146.270676,5764444
338,20190619,148.449997,149.75,140.600006,142.800003,141.179123,4744374
339,20190620,142.300003,149.699997,140.350006,148.449997,146.764984,4477064
340,20190621,147.0,152.0,145.949997,146.800003,145.133728,4673136
341,20190624,145.899994,148.800003,144.600006,147.75,146.072922,3240654
342,20190625,146.5,151.949997,144.850006,150.850006,149.137756,4920288
343,20190626,150.0,155.300003,148.5,153.800003,152.05426,4779891
344,20190627,152.300003,154.949997,151.5,152.850006,151.115036,2858423
345,20190628,152.5,156.300003,149.800003,150.5,148.791733,4642404
346,20190701,150.649994,155.600006,148.050003,154.100006,152.350876,6182608
347,20190702,154.899994,158.199997,151.399994,154.699997,152.944031,11741576
348,20190703,156.399994,157.600006,154.199997,155.600006,153.833832,5661251
349,20190704,160.100006,161.800003,154.300003,156.100006,154.328156,15687573
350,20190705,156.300003,156.850006,145.850006,147.300003,145.628052,6607087
351,20190708,143.25,146.25,137.550003,138.899994,137.32338,5896584
352,20190709,138.050003,143.199997,135.75,141.149994,139.547836,7317997
353,20190710,142.0,142.5,137.25,139.350006,137.76828,5548654
354,20190711,140.5,141.850006,137.5,141.0,139.399536,5098558
355,20190712,141.0,143.449997,137.800003,140.300003,138.707504,6678610
356,20190715,141.0,141.699997,136.100006,137.949997,136.384171,4491271
357,20190716,137.899994,140.949997,136.600006,140.149994,138.559189,4954078
358,20190717,140.199997,141.0,137.0,138.050003,136.483047,3984405
359,20190718,137.699997,137.949997,133.350006,134.199997,132.676743,4247055
360,20190719,134.25,135.199997,130.300003,131.399994,129.908508,4256095
361,20190722,130.75,134.199997,128.699997,131.649994,130.15567,5467444
362,20190723,131.449997,135.949997,130.75,134.050003,132.528442,5753483
363,20190724,133.449997,134.0,127.849998,129.800003,128.326675,5403438
364,20190725,130.5,131.300003,127.75,129.399994,127.931229,3977652
365,20190726,129.399994,134.199997,128.399994,131.850006,130.353424,3632048
366,20190729,131.0,131.850006,127.099998,129.449997,128.370087,4349871
367,20190730,128.0,131.0,123.849998,125.349998,124.304298,4167043
368,20190731,125.0,129.300003,124.199997,128.800003,127.725525,3665392
369,20190801,128.600006,129.100006,123.0,125.449997,124.403458,4462938
370,20190802,124.900002,129.75,123.300003,128.100006,127.031364,4637509
371,20190805,126.199997,126.400002,121.150002,124.699997,123.659721,5259236
372,20190806,124.0,129.449997,124.0,128.199997,127.130524,3899290
373,20190807,128.199997,130.149994,124.599998,125.599998,124.552216,3911797
374,20190808,126.199997,134.0,124.050003,130.899994,129.807999,7070036
375,20190809,134.699997,135.899994,130.100006,132.399994,131.295471,8589075
376,20190813,133.0,133.899994,128.600006,130.300003,129.213013,4226112
377,20190814,130.899994,132.449997,127.349998,130.649994,129.560089,4761139
378,20190816,130.0,133.949997,128.149994,132.850006,131.741745,4087073
379,20190819,132.800003,136.949997,132.300003,135.5,134.369629,4261741
380,20190820,135.699997,136.800003,132.050003,135.649994,134.518356,4515865
381,20190821,134.0,135.300003,130.25,131.899994,130.799652,3426518
382,20190822,130.949997,131.300003,126.099998,126.900002,125.84137,3358838
383,20190823,123.400002,132.199997,122.900002,131.300003,130.204666,4374006
384,20190826,132.100006,135.949997,128.300003,135.199997,134.072113,5507570
385,20190827,134.75,138.199997,133.899994,137.149994,136.005859,4495705
386,20190828,136.199997,137.100006,132.149994,135.949997,134.815872,5312871
387,20190829,138.0,138.0,130.350006,132.350006,131.245911,6108447
388,20190830,132.399994,138.300003,132.149994,137.350006,136.204193,7806183
389,20190903,135.600006,136.899994,133.0,135.25,134.121704,3477541
390,20190904,134.600006,135.5,130.600006,134.949997,133.824203,4313711
391,20190905,135.0,138.649994,133.350006,135.75,134.617554,6840367
392,20190906,135.399994,138.449997,135.050003,137.75,136.600861,3744649
393,20190909,137.800003,141.75,136.350006,140.899994,139.724564,4349296
394,20190911,140.050003,144.899994,140.050003,143.949997,142.74913,4245005
395,20190912,144.850006,146.300003,142.050003,143.050003,141.856644,3500479
396,20190913,143.0,146.899994,140.550003,145.75,144.534119,3561056
397,20190916,144.0,147.199997,143.149994,145.949997,144.732452,3713796
398,20190917,145.5,147.899994,142.399994,143.75,142.550812,4167662
399,20190918,144.0,146.0,142.100006,144.149994,142.947464,3465608
400,20190919,143.949997,144.899994,140.5,142.550003,141.360825,2662885
401,20190920,143.0,152.100006,141.300003,149.100006,147.856171,7545363
402,20190923,154.0,154.0,147.550003,152.399994,151.128647,4136992
403,20190924,151.25,153.0,145.399994,148.050003,146.814941,4576924
404,20190925,149.699997,151.0,145.5,147.550003,146.319122,4572108
405,20190926,148.449997,155.399994,146.649994,152.699997,151.426132,7013490
406,20190927,152.699997,152.699997,147.199997,149.449997,148.203247,4016921
407,20190930,149.100006,149.75,143.75,145.850006,144.633301,3528313
408,20191001,146.100006,147.699997,140.5,143.649994,142.451614,3732047
409,20191003,143.0,145.0,141.399994,143.550003,142.352478,2070232
410,20191004,143.949997,144.5,137.550003,140.0,138.832077,2382805
411,20191007,138.449997,140.0,135.25,135.800003,134.667114,2701943
412,20191009,134.949997,139.649994,134.100006,139.0,137.840424,2682715
413,20191010,138.0,139.100006,135.300003,137.399994,136.253769,2413888
414,20191011,137.449997,138.800003,134.600006,136.949997,135.80751,2780875
415,20191014,137.899994,152.399994,137.0,147.100006,145.872864,10795909
416,20191015,147.699997,155.850006,146.600006,155.0,153.706955,11048872
417,20191016,155.0,160.899994,155.0,160.149994,158.813995,9587304
418,20191017,159.800003,165.0,157.649994,162.550003,161.19397,6523046
419,20191018,174.899994,175.800003,165.100006,175.100006,173.639267,14162661
420,20191022,174.5,180.0,173.399994,178.649994,177.159653,7909839
421,20191023,178.75,178.75,172.399994,176.449997,174.977997,4743985
422,20191024,175.0,180.0,174.300003,179.0,177.506729,4753708
423,20191025,179.5,183.699997,177.199997,181.300003,179.787537,7857185
424,20191027,182.899994,184.25,182.0,183.399994,181.870026,1003411
425,20191029,182.800003,197.0,182.350006,195.550003,193.918686,9534790
426,20191030,194.350006,197.449997,192.300003,195.75,194.117004,4791525
427,20191031,196.699997,201.300003,196.0,199.649994,197.984467,6584768
428,20191101,199.0,202.399994,196.199997,200.449997,198.777786,3522957
429,20191104,200.949997,203.899994,198.25,200.899994,199.22403,3965499
430,20191105,200.0,201.5,197.699997,200.550003,198.876968,2326138
431,20191106,199.0,209.699997,198.600006,207.550003,205.818573,6220311
432,20191107,207.899994,210.399994,205.5,209.149994,207.405228,3959490
433,20191108,208.699997,212.0,206.199997,208.050003,206.314407,4057743
434,20191111,206.949997,212.25,206.050003,210.850006,209.091049,2907157
435,20191113,209.0,210.75,194.300003,198.199997,196.54657,9836594
436,20191114,196.25,203.149994,194.050003,202.300003,200.612366,4141184
437,20191115,202.0,205.0,200.800003,203.600006,201.90152,3314555
438,20191118,203.800003,205.600006,200.100006,201.149994,199.471939,2041767
439,20191119,202.0,202.600006,196.25,199.699997,198.034058,2954848
440,20191120,198.5,207.449997,198.100006,205.699997,203.983994,3488019
441,20191121,206.899994,209.0,201.949997,205.5,203.785675,4409698
442,20191122,204.75,206.300003,200.100006,203.449997,201.752762,2545651
443,20191125,201.899994,216.25,201.600006,215.199997,213.404755,6805228
444,20191126,214.75,217.699997,207.149994,210.600006,208.84314,5247790
445,20191127,209.899994,215.199997,208.5,213.550003,211.768509,4051404
446,20191128,212.800003,216.199997,210.5,213.100006,211.322281,4234343
447,20191129,212.399994,221.5,211.699997,214.899994,213.107254,7969827
448,20191202,212.0,213.699997,206.050003,209.0,207.25647,3169460
449,20191203,208.0,209.949997,203.550003,207.850006,206.116074,2382612
450,20191204,205.800003,213.5,205.300003,212.449997,210.677689,2917279
451,20191205,213.0,213.699997,207.350006,208.399994,206.661469,2309030
